,_id,id_str,username,created_at,tweet,retweet_count,place,location,clean_tweets,len,Sentiment
12,5f4f170148a7b4181040e283,1301005040950358023,CelePereyra7,Wed Sep 02 03:52:27 +0000 2020,RT @julitamoralesd: como t va a gustar mascarpone con frutos del bosque o sea queres no sé QUÉ NOS CASEMOS,0,,Argentina,julitamoralesd mo t va gustar mascarpone n frutos bosque queres s qu casemos,76,0
13,5f4f170148a7b4181040e285,1301005042221289472,JoseLuisM978,Wed Sep 02 03:52:28 +0000 2020,"@elcapitalchile De todas formas amigos y amigas, no nos durmamos en los laureles debemos trabajar en nuestras famil… https://t.co/1bwo4r9THn",0,,en cualquier lugar,elcapitalchile todas formas amigos amigas durmamos laureles debemos trabajar famil s t bwo r thn,96,0
14,5f4f170148a7b4181040e287,1301005043525726208,carlosfelipemtz,Wed Sep 02 03:52:28 +0000 2020,"RT @DeniseDresserG: Quiero vivir en el país que @lopezobrador_ describió en #SegundoInforme: justicia para el pobre, castigo para todo culp…",0,,,denisedresserg quiero vivir pa s lopezobrador describi segundoinforme justicia pobre castigo culp,97,0
15,5f4f170248a7b4181040e289,1301005045757075456,MisaelVazque,Wed Sep 02 03:52:29 +0000 2020,"RT @FabianElDeMich: Vivo en el México que ya no le paga 150k por sus conferencias, que ya no paga miles de millones a televisoras y pseudo…",0,,CDMX,fabianeldemich vivo m xi paga k nferencias paga miles millones televisoras pseudo,81,0
16,5f4f170348a7b4181040e28b,1301005051855384576,soshann,Wed Sep 02 03:52:30 +0000 2020,RT @MichaelWestBiz: We pay more for our gas than our customers overseas. Please share #auspol if you would like @acccgovau chairman Rod Sim…,0,,Australia,michaelwestbiz we pay more for our gas than our customers overseas please share auspol if you would like acccgovau chairman rod sim,131,1
17,5f4f170448a7b4181040e28d,1301005054216998914,MTerelugo,Wed Sep 02 03:52:31 +0000 2020,"RT @dalesmm: En la DNEIyG hicimos el ejercicio de medir el Trabajo Doméstico y de Cuidados No Remunerado: 📊representa un 15,9% del PBI y es…",0,,Buenos Aires,dalesmm dneiyg hicimos ejercicio medir trabajo dom sti cuidados remunerado representa pbi,89,0
18,5f4f170548a7b4181040e28f,1301005058453184512,chwepoems,Wed Sep 02 03:52:32 +0000 2020,FAVORITE BOYS É O COMEBACK DO ANO O COMEBACK DA PORRA TODA DA INDUSTRIA DO KPOP AND NOBODY CAN CHANGE MY MIND #ACE… https://t.co/9eL6By7Ani,0,,,favorite boys comeback do ano comeback da porra toda da industria do kpop and nobody can change my mind ace s t by ani,118,1
19,5f4f170548a7b4181040e291,1301005061045198848,Solitita3044,Wed Sep 02 03:52:32 +0000 2020,"RT @jorgesuarezv: No tiene vergüenza hablar de logros en lo ambiental quien hace que ahora se queme combustóleo y carbón, y bloqueó la inve…",0,,,jorgesuarezv verg enza hablar logros ambiental hace ahora queme mbust leo carb n bloque inve,92,0
20,5f4f170648a7b4181040e293,1301005061745672192,JUANMANUELMARMO,Wed Sep 02 03:52:32 +0000 2020,"RT @charoguerra: 1/2 La objeción de conciencia es un derecho fundamental. Todo ciudadano, incluidos jueces y notarios en el ejercicio de su…",0,,,charoguerra objeci n nciencia derecho fundamental ciudadano incluidos jueces notarios ejercicio,95,0
21,5f4f170648a7b4181040e295,1301005063025045507,sury_sadahy,Wed Sep 02 03:52:33 +0000 2020,RT @alfredodelmazo: .@GeneralMotorsMx transformó su industria para contribuir a la lucha contra el #Covid_19mx. https://t.co/URHCH4UCI6,0,,,alfredodelmazo generalmotorsmx transform industria ntribuir lucha ntra covid mx s t urhch uci,93,0
